Commercial_Compound,Training_Compound,Tanimoto_Similarity,Purchase
8,149,0.367948717948718,0
9,149,0.3502824858757062,0
10,149,0.38896746817538896,0
11,149,0.3651226158038147,0
12,149,0.3793584379358438,0
13,149,0.44502617801047123,0
14,149,0.3604806408544726,0
15,149,0.40214477211796246,0
16,149,0.3742177722152691,0
17,149,0.3313953488372093,0
18,149,0.40104849279161203,0
19,149,0.37777777777777777,0
20,149,0.4049247606019152,0
21,149,0.42547770700636944,0
22,149,0.33058984910836764,0
23,149,0.3787465940054496,0
24,149,0.3948051948051948,1
25,149,0.553030303030303,0
26,149,0.4180327868852459,1
27,149,0.4225,0
28,149,0.39195979899497485,1
29,149,0.3602080624187256,0
30,149,0.37448559670781895,0
31,149,0.42452830188679247,0
32,149,0.37711313394018203,0
33,149,0.39648682559598497,0
34,149,0.3393103448275862,0
35,149,0.3592644978783593,0
36,149,0.39421813403416556,1
37,149,0.36161879895561355,0
38,149,0.40194884287454324,0
39,149,0.35733695652173914,0
40,149,0.3840877914951989,0
41,149,0.4108241082410824,0
42,149,0.36107554417413573,1
43,149,0.38985313751668893,0
44,149,0.4196547144754316,0
45,149,0.3688639551192146,0
46,149,0.3804878048780488,0
47,149,0.4240231548480463,0
48,149,0.41707920792079206,0
49,149,0.4356060606060606,0
50,149,0.4069364161849711,0
51,149,0.3365650969529086,0
52,149,0.3784119106699752,0
53,149,0.31338582677165355,0
54,149,0.3921852387843705,0
55,149,0.44352617079889806,0
56,149,0.36610608020698576,0
57,149,0.38024357239512857,0
58,149,0.4070904645476773,0
59,149,0.44783715012722647,0
60,149,0.3891687657430731,0
61,149,0.4264099037138927,1
62,149,0.369949494949495,0
63,149,0.4346103038309115,0
64,149,0.334716459197787,0
65,149,0.40869565217391307,0
66,149,0.45098039215686275,0
67,149,0.36807387862796836,0
68,149,0.39470198675496687,1
69,149,0.42085427135678394,0
70,149,0.39819587628865977,0
71,149,0.45760598503740646,0
72,149,0.3229018492176387,0
73,149,0.3962485345838218,0
74,149,0.39862542955326463,0
75,149,0.3755047106325707,0
76,149,0.347953216374269,0
77,149,0.4099462365591398,1
78,149,0.38471337579617837,1
79,149,0.38903394255874674,0
80,149,0.3365921787709497,0
81,149,0.41951837769328265,0
82,149,0.307475317348378,0
83,149,0.3765432098765432,0
84,149,0.38974358974358975,0
85,149,0.3723252496433666,0
86,149,0.3667905824039653,0
87,149,0.40797940797940796,1
88,149,0.3632911392405063,0
89,149,0.35979513444302175,0
90,149,0.36300417246175243,0
91,149,0.3962962962962963,0
92,149,0.3726474278544542,0
93,149,0.4028497409326425,0
94,149,0.41025641025641024,1
95,149,0.41292134831460675,0
96,149,0.4091503267973856,0
97,149,0.31896551724137934,0
98,149,0.35809018567639256,0
99,149,0.4222503160556258,0
100,149,0.37567567567567567,0
1,150,0.46266666666666667,0
2,150,0.40551181102362205,1
3,150,0.38263229308005425,0
4,150,0.42547770700636944,0
5,150,0.3704225352112676,0
6,150,0.4441176470588235,0
7,150,0.3565217391304348,0
8,150,0.39707835325365204,0
9,150,0.37774524158125916,0
10,150,0.38737446197991393,0
11,150,0.3483606557377049,0
12,150,0.38944365192582026,0
13,150,0.4442970822281167,0
14,150,0.38482758620689655,0
15,150,0.40272108843537413,0
16,150,0.3743654822335025,0
17,150,0.3308714918759232,0
18,150,0.42048517520215634,0
19,150,0.376056338028169,0
20,150,0.40751043115438107,0
21,150,0.4010152284263959,0
22,150,0.34507042253521125,0
23,150,0.3944055944055944,0
24,150,0.4157754010695187,1
25,150,0.5467075038284839,0
26,150,0.3956343792633015,1
27,150,0.4305732484076433,0
28,150,0.4030808729139923,1
29,150,0.36015831134564646,0
30,150,0.36137931034482756,0
31,150,0.46554149085794655,0
32,150,0.39014647137150466,0
33,150,0.41131105398457585,0
34,150,0.34458509142053445,0
35,150,0.34950071326676174,0
36,150,0.38543046357615895,1
37,150,0.3948439620081411,0
38,150,0.390452876376989,0
39,150,0.3243606998654105,0
40,150,0.40793201133144474,0
41,150,0.4203262233375157,0
42,150,0.3453145057766367,1
43,150,0.41517241379310343,0
44,150,0.4090909090909091,0
45,150,0.3611898016997167,0
46,150,0.3945068664169788,0
47,150,0.4166666666666667,0
48,150,0.40198511166253104,0
49,150,0.447741935483871,0
50,150,0.42080378250591016,0
51,150,0.3361462728551336,0
52,150,0.38734177215189874,0
53,150,0.2958860759493671,0
54,150,0.3946980854197349,0
55,150,0.4407252440725244,0
56,150,0.362565445026178,0
57,150,0.3786008230452675,0
58,150,0.41469489414694893,0
59,150,0.44716494845360827,0
60,150,0.38598726114649684,0
61,150,0.4,1
62,150,0.38064516129032255,0
63,150,0.428,0
64,150,0.3103448275862069,0
65,150,0.4057788944723618,0
66,150,0.4482269503546099,0
67,150,0.3663101604278075,0
68,150,0.4008097165991903,1
69,150,0.4090909090909091,0
70,150,0.3914174252275683,0
71,150,0.4589127686472819,0
72,150,0.3184438040345821,0
73,150,0.39171597633136096,0
74,150,0.4072345390898483,0
75,150,0.37945205479452054,0
76,150,0.36390977443609024,0
77,150,0.422283356258597,1
78,150,0.4198675496688742,1
79,150,0.39866666666666667,0
80,150,0.32303370786516855,0
81,150,0.4148527528809219,0
82,150,0.3084648493543759,0
83,150,0.3836477987421384,0
84,150,0.414021164021164,0
85,150,0.3967551622418879,0
86,150,0.3617021276595745,0
87,150,0.4178712220762155,1
88,150,0.377431906614786,0
89,150,0.35446313065976714,0
90,150,0.32920110192837465,0
91,150,0.40554156171284633,0
92,150,0.35382685069008785,0
93,150,0.38881664499349805,0
94,150,0.40902872777017785,1
95,150,0.4056737588652482,0
96,150,0.3913612565445026,0
97,150,0.314410480349345,0
98,150,0.36535859269282817,0
99,150,0.4015151515151515,0
100,150,0.3554054054054054,0
1,151,0.4527027027027027,0
2,151,0.4156545209176788,1
3,151,0.3713892709766162,0
4,151,0.3851010101010101,0
5,151,0.3985294117647059,0
6,151,0.41802067946824223,0
7,151,0.34609720176730485,0
8,151,0.3788487282463186,0
9,151,0.3554572271386431,0
10,151,0.3795620437956204,0
11,151,0.3365650969529086,0
12,151,0.3877551020408163,0
13,151,0.43029490616621985,0
14,151,0.3657858136300417,0
15,151,0.41713483146067415,0
16,151,0.34987277353689566,0
17,151,0.33181818181818185,0
18,151,0.40599455040871935,0
19,151,0.37212643678160917,0
20,151,0.3983050847457627,0
21,151,0.418086500655308,0
22,151,0.3309557774607703,0
23,151,0.3732394366197183,0
24,151,0.39569313593539707,1
25,151,0.5583596214511041,0
26,151,0.4238975817923186,1
27,151,0.43733681462140994,0
28,151,0.3855109961190168,1
29,151,0.34893048128342247,0
30,151,0.3825214899713467,0
31,151,0.4206128133704735,0
32,151,0.35006605019815057,0
33,151,0.38303341902313626,0
34,151,0.3400286944045911,0
35,151,0.375,0
36,151,0.4124137931034483,1
37,151,0.3576248313090418,0
38,151,0.4047919293820933,0
39,151,0.3417015341701534,0
40,151,0.4046242774566474,0
41,151,0.39974779319041615,0
42,151,0.3464566929133858,1
43,151,0.3925104022191401,0
44,151,0.4175824175824176,0
45,151,0.38291605301914583,0
46,151,0.37735849056603776,0
47,151,0.42835595776772245,0
48,151,0.4205128205128205,0
49,151,0.4360313315926893,0
50,151,0.4014251781472684,0
51,151,0.3371757925072046,0
52,151,0.3577749683944374,0
53,151,0.2959349593495935,0
54,151,0.3930722891566265,0
55,151,0.4442857142857143,0
56,151,0.3696236559139785,0
57,151,0.359612724757953,0
58,151,0.40125786163522015,0
59,151,0.43546284224250326,0
60,151,0.3880208333333333,0
61,151,0.422475106685633,1
62,151,0.3453145057766367,0
63,151,0.4311050477489768,0
64,151,0.3238231098430813,0
65,151,0.40821566110397944,0
66,151,0.44573082489146165,0
67,151,0.3679890560875513,0
68,151,0.39752407152682256,1
69,151,0.41161290322580646,0
70,151,0.38258575197889183,0
71,151,0.43291139240506327,0
72,151,0.31323529411764706,0
73,151,0.38203592814371257,0
74,151,0.388042203985932,0
75,151,0.3971631205673759,0
76,151,0.36574074074074076,0
77,151,0.42736248236953456,1
78,151,0.4037433155080214,1
79,151,0.3785234899328859,0
80,151,0.3218390804597701,0
81,151,0.4028497409326425,0
82,151,0.2936046511627907,0
83,151,0.36283185840707965,0
84,151,0.3978638184245661,0
85,151,0.37648809523809523,0
86,151,0.3545108005082592,0
87,151,0.4168900804289544,1
88,151,0.3720316622691293,0
89,151,0.35224274406332456,0
90,151,0.3433048433048433,0
91,151,0.3848101265822785,0
92,151,0.36036036036036034,0
93,151,0.40214477211796246,0
94,151,0.3941908713692946,1
95,151,0.43768545994065283,0
96,151,0.4201909959072306,0
97,151,0.3228228228228228,0
98,151,0.36137931034482756,0
99,151,0.40568475452196384,0
100,151,0.3895184135977337,0
1,152,0.39805825242718446,0
2,152,0.40486409155937053,1
3,152,0.3381294964028777,0
4,152,0.33940182054616386,0
5,152,0.4009508716323296,0
6,152,0.3953125,0
7,152,0.3487261146496815,0
8,152,0.3776824034334764,0
9,152,0.3209302325581395,0
10,152,0.37402190923317685,0
11,152,0.30523255813953487,0
12,152,0.3511450381679389,0
13,152,0.4005602240896359,0
14,152,0.3515509601181684,0
15,152,0.42727272727272725,0
16,152,0.3165562913907285,0
17,152,0.3333333333333333,0
18,152,0.3924963924963925,0
19,152,0.3373493975903614,0
20,152,0.34744525547445254,0
21,152,0.37347767253044656,0
22,152,0.3022556390977444,0
23,152,0.3613193403298351,0
24,152,0.34535367545076284,1
25,152,0.4878836833602585,0
26,152,0.4130105900151286,1
27,152,0.42032967032967034,0
28,152,0.3867403314917127,1
29,152,0.38529411764705884,0
30,152,0.40752351097178685,0
31,152,0.40147058823529413,0
32,152,0.3760806916426513,0
33,152,0.39557399723374825,0
34,152,0.3761904761904762,0
35,152,0.3624801271860095,0
36,152,0.37896253602305474,1
37,152,0.3472022955523673,0
38,152,0.37401574803149606,0
39,152,0.3181148748159057,0
40,152,0.3901689708141321,0
41,152,0.383289124668435,0
42,152,0.3119015047879617,1
43,152,0.3922734026745914,0
44,152,0.37464387464387466,0
45,152,0.3646322378716745,0
46,152,0.3579920739762219,0
47,152,0.4940577249575552,0
48,152,0.4029649595687331,0
49,152,0.3847184986595174,0
50,152,0.4088607594936709,0
51,152,0.3266563944530046,0
52,152,0.32674571805006586,0
53,152,0.3176895306859206,0
54,152,0.3343701399688958,0
55,152,0.5152487961476726,0
56,152,0.34844192634560905,0
57,152,0.35502958579881655,0
58,152,0.3794466403162055,0
59,152,0.40298507462686567,0
60,152,0.35549525101763907,0
61,152,0.4532710280373832,1
62,152,0.37202797202797205,0
63,152,0.5061349693251533,0
64,152,0.30454545454545456,0
65,152,0.4325452016689847,0
66,152,0.43164362519201227,0
67,152,0.362043795620438,0
68,152,0.38338192419825073,1
69,152,0.36750998668442075,0
70,152,0.38755304101838756,0
71,152,0.39947437582128775,0
72,152,0.31319554848966613,0
73,152,0.3191747572815534,0
74,152,0.36385836385836384,0
75,152,0.4411302982731554,0
76,152,0.33442088091353994,0
77,152,0.4083457526080477,1
78,152,0.3943262411347518,1
79,152,0.3407821229050279,0
80,152,0.30229007633587784,0
81,152,0.3804347826086957,0
82,152,0.30427892234548337,0
83,152,0.33553500660501984,0
84,152,0.3940256045519203,0
85,152,0.3640699523052464,0
86,152,0.33022636484687085,0
87,152,0.39633286318758815,1
88,152,0.35893854748603354,0
89,152,0.33055555555555555,0
90,152,0.3292867981790592,0
91,152,0.34248366013071896,0
92,152,0.32707774798927614,0
93,152,0.3769338959212377,0
94,152,0.33097595473833097,1
95,152,0.409375,0
96,152,0.3954154727793696,0
97,152,0.3257328990228013,0
98,152,0.3489736070381232,0
99,152,0.36133333333333334,0
100,152,0.3911719939117199,0
1,153,0.46938775510204084,0
2,153,0.4109772423025435,1
3,153,0.37637362637362637,0
4,153,0.393173198482933,0
5,153,0.3935860058309038,0
6,153,0.44677661169415295,0
7,153,0.3554572271386431,0
8,153,0.38,0
9,153,0.3668639053254438,0
10,153,0.38686131386861317,0
11,153,0.36235955056179775,0
12,153,0.38095238095238093,0
13,153,0.4389261744966443,0
14,153,0.3746518105849582,0
15,153,0.406380027739251,0
16,153,0.36666666666666664,0
17,153,0.3393939393939394,0
18,153,0.3975741239892183,0
19,153,0.39332365747460085,0
20,153,0.4053672316384181,0
21,153,0.42463958060288337,0
22,153,0.33428165007112376,0
23,153,0.37834036568213786,0
24,153,0.3949129852744311,1
25,153,0.5613207547169812,0
26,153,0.4209039548022599,1
27,153,0.4326424870466321,0
28,153,0.4083769633507853,1
29,153,0.3466135458167331,0
30,153,0.375886524822695,0
31,153,0.4196675900277008,0
32,153,0.3548812664907652,0
33,153,0.3788265306122449,0
34,153,0.34334763948497854,0
35,153,0.37833827893175076,0
36,153,0.4057377049180328,1
37,153,0.36253369272237196,0
38,153,0.39352428393524286,0
39,153,0.34492350486787204,0
40,153,0.39372325249643364,0
41,153,0.3989962358845671,0
42,153,0.34419817470664926,1
43,153,0.4013888888888889,0
44,153,0.4051490514905149,0
45,153,0.3841642228739003,0
46,153,0.3681592039800995,0
47,153,0.43373493975903615,0
48,153,0.4142312579415502,0
49,153,0.4406779661016949,0
50,153,0.3957597173144876,0
51,153,0.3424460431654676,0
52,153,0.37452229299363055,0
53,153,0.3104575163398693,0
54,153,0.41122913505311076,0
55,153,0.44935805991440797,0
56,153,0.3544973544973545,0
57,153,0.3684210526315789,0
58,153,0.40225563909774437,0
59,153,0.45526315789473687,0
60,153,0.40551181102362205,0
61,153,0.45021645021645024,1
62,153,0.35,0
63,153,0.4340136054421769,0
64,153,0.3309557774607703,0
65,153,0.41827541827541825,0
66,153,0.45718432510885343,0
67,153,0.3804945054945055,0
68,153,0.4102209944751381,1
69,153,0.4180645161290323,0
70,153,0.39285714285714285,0
71,153,0.43198992443324935,0
72,153,0.33037037037037037,0
73,153,0.383054892601432,0
74,153,0.38739789964994165,0
75,153,0.38268156424581007,0
76,153,0.35877862595419846,0
77,153,0.4144645340751043,1
78,153,0.3955026455026455,1
79,153,0.3870967741935484,0
80,153,0.33093525179856115,0
81,153,0.41482444733420026,0
82,153,0.312316715542522,0
83,153,0.3622641509433962,0
84,153,0.3915343915343915,0
85,153,0.37370753323485967,0
86,153,0.3574144486692015,0
87,153,0.42168674698795183,1
88,153,0.3660130718954248,0
89,153,0.36786188579017265,0
90,153,0.3465909090909091,0
91,153,0.38238993710691827,0
92,153,0.37032258064516127,0
93,153,0.42219215155615697,0
94,153,0.4089012517385257,1
95,153,0.4323529411764706,0
96,153,0.4231292517006803,0
97,153,0.3424242424242424,0
98,153,0.3739612188365651,0
99,153,0.40488431876606684,0
100,153,0.38095238095238093,0
1,154,0.4506089309878214,0
2,154,0.39466666666666667,1
3,154,0.3729281767955801,0
4,154,0.3865652724968314,0
5,154,0.3640287769784173,0
6,154,0.4434389140271493,0
7,154,0.33187134502923976,0
8,154,0.36387782204515273,0
9,154,0.34705882352941175,0
10,154,0.37317784256559766,0
11,154,0.3379694019471488,0
12,154,0.37735849056603776,0
13,154,0.42818791946308726,0
14,154,0.35220994475138123,0
15,154,0.3856749311294766,0
16,154,0.3581514762516046,0
17,154,0.3153153153153153,0
18,154,0.3812080536912752,0
19,154,0.36194563662374823,0
20,154,0.3881856540084388,0
21,154,0.38688946015424164,0
22,154,0.33047210300429186,0
23,154,0.3709449929478138,0
24,154,0.37866666666666665,1
25,154,0.5511811023622047,0
26,154,0.39775910364145656,1
27,154,0.42412451361867703,0
28,154,0.37628865979381443,1
29,154,0.33421750663129973,0
30,154,0.3473389355742297,0
31,154,0.4046961325966851,0
32,154,0.35145888594164454,0
33,154,0.37037037037037035,0
34,154,0.32432432432432434,0
35,154,0.3484626647144949,0
36,154,0.37601078167115903,1
37,154,0.34993270524899056,0
38,154,0.37330037082818296,0
39,154,0.33194444444444443,0
40,154,0.3783783783783784,0
41,154,0.38202247191011235,0
42,154,0.32170542635658916,1
43,154,0.375,0
44,154,0.39242219215155616,0
45,154,0.3545586107091172,0
46,154,0.365,0
47,154,0.40059347181008903,0
48,154,0.39344262295081966,0
49,154,0.4154838709677419,0
50,154,0.3798358733880422,0
51,154,0.32521489971346706,0
52,154,0.3643312101910828,0
53,154,0.2827140549273021,0
54,154,0.38646616541353385,0
55,154,0.44,0
56,154,0.34214002642007924,0
57,154,0.3611111111111111,0
58,154,0.375,0
59,154,0.42782834850455137,0
60,154,0.37516170763260026,0
61,154,0.3963585434173669,1
62,154,0.34491634491634493,0
63,154,0.4078061911170929,0
64,154,0.3120567375886525,0
65,154,0.3865652724968314,0
66,154,0.41076487252124644,0
67,154,0.35278154681139756,0
68,154,0.39339752407152684,1
69,154,0.39514066496163686,0
70,154,0.36959370904325034,0
71,154,0.42370744010088274,0
72,154,0.29927007299270075,0
73,154,0.3751493428912784,0
74,154,0.37485448195576254,0
75,154,0.3601108033240997,0
76,154,0.35068912710566613,0
77,154,0.39944521497919555,1
78,154,0.38492063492063494,1
79,154,0.3671562082777036,0
80,154,0.32706222865412443,0
81,154,0.39715394566623546,0
82,154,0.2817919075144509,0
83,154,0.36075949367088606,0
84,154,0.3736842105263158,0
85,154,0.35787923416789397,0
86,154,0.35069885641677256,0
87,154,0.38501971090670173,1
88,154,0.34850455136540964,0
89,154,0.35185185185185186,0
90,154,0.323943661971831,0
91,154,0.3810126582278481,0
92,154,0.35128205128205126,0
93,154,0.37780713342140027,0
94,154,0.38620689655172413,1
95,154,0.4143484626647145,0
96,154,0.3932885906040268,0
97,154,0.31044776119402984,0
98,154,0.3497942386831276,0
99,154,0.38569604086845466,0
100,154,0.35082872928176795,0
1,155,0.44962216624685136,0
2,155,0.41509433962264153,1
3,155,0.4137022397891963,0
4,155,0.425273390036452,0
5,155,0.36750998668442075,0
6,155,0.4056987788331072,0
7,155,0.36551724137931035,0
8,155,0.43823146944083224,0
9,155,0.3555858310626703,0
10,155,0.391008174386921,0
11,155,0.35900783289817234,0
12,155,0.3670212765957447,0
13,155,0.5019710906701709,0
14,155,0.40878828229027964,0
15,155,0.405440414507772,0
16,155,0.4106699751861042,0
17,155,0.3488700564971751,0
18,155,0.42233632862644416,0
19,155,0.3876177658142665,0
20,155,0.41379310344827586,0
21,155,0.39855072463768115,0
22,155,0.36906377204884666,0
23,155,0.37926509186351703,0
24,155,0.403530895334174,1
25,155,0.3836150845253576,0
26,155,0.42649006622516555,1
27,155,0.45848822800495664,0
28,155,0.3953771289537713,1
29,155,0.34782608695652173,0
30,155,0.39731543624161075,0
31,155,0.4535809018567639,0
32,155,0.43717277486910994,0
33,155,0.4187192118226601,0
34,155,0.35570469798657717,0
35,155,0.3333333333333333,0
36,155,0.37844611528822053,1
37,155,0.4051948051948052,0
38,155,0.3901869158878505,0
39,155,0.4141689373297003,0
40,155,0.3954727030625832,0
41,155,0.42719614921780985,0
42,155,0.3775,1
43,155,0.4304635761589404,0
44,155,0.40075853350189633,0
45,155,0.3372859025032938,0
46,155,0.4245742092457421,0
47,155,0.44695898161244696,0
48,155,0.42478941034897716,0
49,155,0.48484848484848486,0
50,155,0.44202066590126293,0
51,155,0.3791208791208791,0
52,155,0.4339152119700748,0
53,155,0.27445255474452557,0
54,155,0.3490566037735849,0
55,155,0.42650918635170604,0
56,155,0.3756281407035176,0
57,155,0.412,0
58,155,0.3983548766157462,0
59,155,0.4861111111111111,0
60,155,0.4186335403726708,0
61,155,0.4176548089591568,1
62,155,0.39281288723667906,0
63,155,0.3888888888888889,0
64,155,0.31413612565445026,0
65,155,0.40816326530612246,0
66,155,0.4144736842105263,0
67,155,0.3992197659297789,0
68,155,0.41818181818181815,1
69,155,0.41818181818181815,0
70,155,0.4336734693877551,0
71,155,0.4380952380952381,0
72,155,0.35714285714285715,0
73,155,0.42691415313225056,0
74,155,0.47024504084014,0
75,155,0.3833116036505867,0
76,155,0.32918395573997233,0
77,155,0.42782152230971127,1
78,155,0.4289340101522843,1
79,155,0.383939774153074,0
80,155,0.32977303070761016,0
81,155,0.4326328800988875,0
82,155,0.3435326842837274,0
83,155,0.41421568627450983,0
84,155,0.4269377382465057,0
85,155,0.39609483960948394,0
86,155,0.42216687422166876,0
87,155,0.44147582697201015,1
88,155,0.42710997442455245,0
89,155,0.40076335877862596,0
90,155,0.388283378746594,0
91,155,0.43031784841075793,0
92,155,0.35851318944844124,0
93,155,0.3817733990147783,0
94,155,0.38618925831202044,1
95,155,0.36959370904325034,0
96,155,0.38242574257425743,0
97,155,0.3181818181818182,0
98,155,0.3823146944083225,0
99,155,0.407496977025393,0
100,155,0.3763020833333333,0
1,156,0.46153846153846156,0
2,156,0.41448189762796506,1
3,156,0.409387222946545,0
4,156,0.4177671068427371,0
5,156,0.36723910171730517,0
6,156,0.41271989174560214,0
7,156,0.35597826086956524,0
8,156,0.4411384217335058,0
9,156,0.3445040214477212,0
10,156,0.39242219215155616,0
11,156,0.36233766233766235,0
12,156,0.37037037037037035,0
13,156,0.5124835742444153,0
14,156,0.4007884362680683,0
15,156,0.39413265306122447,0
16,156,0.40318627450980393,0
17,156,0.3356449375866852,0
18,156,0.4144486692015209,0
19,156,0.39276139410187666,0
20,156,0.403921568627451,0
21,156,0.40312876052948254,0
22,156,0.37432432432432433,0
23,156,0.37532467532467534,0
24,156,0.410062893081761,1
25,156,0.39040207522697795,0
26,156,0.4276315789473684,1
27,156,0.4557739557739558,0
28,156,0.3865546218487395,1
29,156,0.34275184275184273,0
30,156,0.4080536912751678,0
31,156,0.46225165562913906,0
32,156,0.45144356955380577,0
33,156,0.41982864137086906,0
34,156,0.3646112600536193,0
35,156,0.3386454183266932,0
36,156,0.3781094527363184,1
37,156,0.3903061224489796,0
38,156,0.40116959064327484,0
39,156,0.3965287049399199,0
40,156,0.39313984168865435,0
41,156,0.4231227651966627,0
42,156,0.38403990024937656,1
43,156,0.42408376963350786,0
44,156,0.4037735849056604,0
45,156,0.3460526315789474,0
46,156,0.4484029484029484,0
47,156,0.450070323488045,0
48,156,0.4326923076923077,0
49,156,0.46898263027295284,0
50,156,0.43148357870894677,0
51,156,0.3768707482993197,0
52,156,0.44029850746268656,0
53,156,0.28425655976676384,0
54,156,0.35800807537012114,0
55,156,0.43324607329842935,0
56,156,0.3701863354037267,0
57,156,0.41324503311258276,0
58,156,0.3962703962703963,0
59,156,0.4868255959849435,0
60,156,0.40931372549019607,0
61,156,0.43386243386243384,1
62,156,0.3889570552147239,0
63,156,0.38848039215686275,0
64,156,0.32460732984293195,0
65,156,0.39763313609467454,0
66,156,0.41568627450980394,0
67,156,0.39152759948652116,0
68,156,0.42487046632124353,1
69,156,0.4227053140096618,0
70,156,0.4347275031685678,0
71,156,0.4238875878220141,0
72,156,0.35318559556786705,0
73,156,0.4052213393870602,0
74,156,0.4675925925925926,0
75,156,0.37051282051282053,0
76,156,0.33655172413793105,0
77,156,0.4308093994778068,1
78,156,0.42105263157894735,1
79,156,0.39748427672955977,0
80,156,0.3227931488801054,0
81,156,0.4443069306930693,0
82,156,0.3415977961432507,0
83,156,0.4084848484848485,0
84,156,0.42983565107458915,0
85,156,0.3975069252077562,0
86,156,0.4267990074441687,0
87,156,0.4443037974683544,1
88,156,0.41919191919191917,0
89,156,0.38972431077694236,0
90,156,0.37667560321715815,0
91,156,0.4244256348246675,0
92,156,0.356718192627824,0
93,156,0.38650306748466257,0
94,156,0.4,1
95,156,0.3800786369593709,0
96,156,0.3871763255240444,0
97,156,0.3219178082191781,0
98,156,0.39271781534460337,0
99,156,0.4019138755980861,0
100,156,0.38132295719844356,0
1,157,0.457286432160804,0
2,157,0.4228356336260979,1
3,157,0.4143790849673203,0
4,157,0.4189675870348139,0
5,157,0.37218543046357616,0
6,157,0.4064602960969044,0
7,157,0.36475409836065575,0
8,157,0.4461738002594034,0
9,157,0.3549257759784076,0
10,157,0.3956639566395664,0
11,157,0.3548387096774194,0
12,157,0.37898936170212766,0
13,157,0.49222797927461137,0
14,157,0.4076517150395778,0
15,157,0.40616966580976865,0
16,157,0.40613496932515336,0
17,157,0.35014005602240894,0
18,157,0.4193138500635324,0
19,157,0.38114209827357237,0
20,157,0.4089121887287025,0
21,157,0.40602409638554215,0
22,157,0.3794037940379404,0
23,157,0.3892529488859764,0
24,157,0.40954773869346733,1
25,157,0.39895697522816165,0
26,157,0.43271767810026385,1
27,157,0.45521472392638035,0
28,157,0.3927710843373494,1
29,157,0.3472906403940887,0
30,157,0.4,0
31,157,0.46357615894039733,0
32,157,0.43953185955786733,0
33,157,0.4227941176470588,0
34,157,0.3586666666666667,0
35,157,0.3399734395750332,0
36,157,0.38107098381070986,1
37,157,0.40051347881899874,0
38,157,0.39256678281068524,0
39,157,0.40160642570281124,0
40,157,0.39814814814814814,0
41,157,0.42771804062126645,0
42,157,0.385286783042394,1
43,157,0.4366754617414248,0
44,157,0.4085750315258512,0
45,157,0.35092348284960423,0
46,157,0.43727161997563946,0
47,157,0.441340782122905,0
48,157,0.4390832328106152,0
49,157,0.47571606475716066,0
50,157,0.4309954751131222,0
51,157,0.3782312925170068,0
52,157,0.4308641975308642,0
53,157,0.2838427947598253,0
54,157,0.3611859838274933,0
55,157,0.42522756827048114,0
56,157,0.37142857142857144,0
57,157,0.42021276595744683,0
58,157,0.3974358974358974,0
59,157,0.47329192546583854,0
60,157,0.4245049504950495,0
61,157,0.4276315789473684,1
62,157,0.3901840490797546,0
63,157,0.3948339483394834,0
64,157,0.32765399737876805,0
65,157,0.40213523131672596,0
66,157,0.4096228868660598,0
67,157,0.39819587628865977,0
68,157,0.41335044929396664,1
69,157,0.4170673076923077,0
70,157,0.4305555555555556,0
71,157,0.4385342789598109,0
72,157,0.35269709543568467,0
73,157,0.4225028702640643,0
74,157,0.4653579676674365,0
75,157,0.38064516129032255,0
76,157,0.3287671232876712,0
77,157,0.43586387434554974,1
78,157,0.4312736443883985,1
79,157,0.3969849246231156,0
80,157,0.32063074901445465,0
81,157,0.4419753086419753,0
82,157,0.3392857142857143,0
83,157,0.4062877871825877,0
84,157,0.4365482233502538,0
85,157,0.40083217753120665,0
86,157,0.41748768472906406,0
87,157,0.44374209860935526,1
88,157,0.41866330390920553,0
89,157,0.38403990024937656,0
90,157,0.3873144399460189,0
91,157,0.42391304347826086,0
92,157,0.3742478941034898,0
93,157,0.3894348894348894,0
94,157,0.4066924066924067,1
95,157,0.38501971090670173,0
96,157,0.39184177997527814,0
97,157,0.319672131147541,0
98,157,0.37435897435897436,0
99,157,0.4064748201438849,0
100,157,0.38441558441558443,0
1,158,0.45754119138149557,0
2,158,0.41740226986128626,1
3,158,0.4068241469816273,0
4,158,0.4188861985472155,0
5,158,0.369826435246996,0
6,158,0.40816326530612246,0
7,158,0.3622589531680441,0
8,158,0.4444444444444444,0
9,158,0.35607094133697137,0
10,158,0.3972602739726027,0
11,158,0.3612565445026178,0
12,158,0.3711615487316422,0
13,158,0.5085865257595773,0
14,158,0.40558510638297873,0
15,158,0.39152759948652116,0
16,158,0.40594059405940597,0
17,158,0.3455571227080395,0
18,158,0.4156010230179028,0
19,158,0.3918918918918919,0
20,158,0.4124668435013263,0
21,158,0.4075425790754258,0
22,158,0.37517053206002726,0
23,158,0.3779527559055118,0
24,158,0.41475826972010177,1
25,158,0.3913612565445026,0
26,158,0.42140026420079263,1
27,158,0.4482758620689655,0
28,158,0.37906137184115524,1
29,158,0.3516209476309227,0
30,158,0.40350877192982454,0
31,158,0.4737550471063257,0
32,158,0.45683930942895085,0
33,158,0.42627013630731103,0
34,158,0.35618279569892475,0
35,158,0.3355614973262032,0
36,158,0.37546933667083854,1
37,158,0.3984476067270375,0
38,158,0.4037780401416765,0
39,158,0.4166666666666667,0
40,158,0.39228723404255317,0
41,158,0.41746411483253587,0
42,158,0.3866498740554156,1
43,158,0.4178712220762155,0
44,158,0.3977272727272727,0
45,158,0.343046357615894,0
46,158,0.4408866995073892,0
